Dx5,Fx5,Dx4,Fx4,Dx3,Fx3,Dx2,Fx2,Dx1.5,Fx1.5,Dx1.2,Fx1.2,Dx1,Fx1,Dx0.875,Fx0.875
,,,,,,,,,,,,0.997458,758,,
,,,,,,,,,,,,0.99747,757,,
,,,,,,,,,,,,0.997482,757,,
,,,,,,,,,,,,0.997495,757,,
,,,,,,,,,,,,0.997507,757,,
,,,,,,,,,,,,0.997519,757,,
,,,,,,,,,,,,0.997532,757,,
,,,,,,,,,,,,0.997544,757,,
,,,,,,,,,,,,0.997556,757,,
,,,,,,,,,,,,0.997569,756,,
,,,,,,,,,,,,0.997581,756,,
,,,,,,,,,,,,0.997593,756,,
,,,,,,,,,,,,0.997605,756,,
,,,,,,,,,,,,0.997618,756,,
,,,,,,,,,,,,0.99763,756,,
,,,,,,,,,,,,0.997642,756,,
,,,,,,,,,,,,0.997655,756,,
,,,,,,,,,,,,0.997667,756,,
,,,,,,,,,,,,0.997679,756,,
,,,,,,,,,,,,0.997692,755,,
,,,,,,,,,,,,0.997704,755,,
,,,,,,,,,,,,0.997716,755,,
,,,,,,,,,,,,0.997729,755,,
,,,,,,,,,,,,0.997741,755,,
,,,,,,,,,,,,0.997753,755,,
,,,,,,,,,,,,0.997766,754,,
,,,,,,,,,,,,0.997778,754,,
,,,,,,,,,,,,0.99779,754,,
,,,,,,,,,,,,0.997802,754,,
,,,,,,,,,,,,0.997815,754,,
,,,,,,,,,,,,0.997827,754,,
,,,,,,,,,,,,0.997839,754,,
,,,,,,,,,,,,0.997852,754,,
,,,,,,,,,,,,0.997864,754,,
,,,,,,,,,,,,0.997876,754,,
,,,,,,,,,,,,0.997889,754,,
,,,,,,,,,,,,0.997901,754,,
,,,,,,,,,,,,0.997913,755,,
,,,,,,,,,,,,0.997926,755,,
,,,,,,,,,,,,0.997938,755,,
,,,,,,,,,,,,0.99795,755,,
,,,,,,,,,,,,0.997963,755,,
,,,,,,,,,,,,0.997975,755,,
,,,,,,,,,,,,0.997987,755,,
,,,,,,,,,,,,0.998,755,,
,,,,,,,,,,,,0.998012,755,,
,,,,,,,,,,,,0.998024,755,,
,,,,,,,,,,,,0.998036,755,,
,,,,,,,,,,,,0.998049,755,,
,,,,,,,,,,,,0.998061,755,,
,,,,,,,,,,,,0.998073,755,,
,,,,,,,,,,,,0.998086,755,,
,,,,,,,,,,,,0.998098,755,,
,,,,,,,,,,,,0.99811,754,,
,,,,,,,,,,,,0.998123,754,,
,,,,,,,,,,,,0.998135,754,,
,,,,,,,,,,,,0.998147,754,,
,,,,,,,,,,,,0.99816,754,,
,,,,,,,,,,,,0.998172,754,,
,,,,,,,,,,,,0.998184,754,,
,,,,,,,,,,,,0.998197,755,,
,,,,,,,,,,,,0.998209,755,,
,,,,,,,,,,,,0.998221,755,,
,,,,,,,,,,,,0.998234,755,,
,,,,,,,,,,,,0.998246,755,,
,,,,,,,,,,,,0.998258,755,,
,,,,,,,,,,,,0.99827,755,,
,,,,,,,,,,,,0.998283,755,,
,,,,,,,,,,,,0.998295,755,,
,,,,,,,,,,,,0.998307,755,,
,,,,,,,,,,,,0.99832,756,,
,,,,,,,,,,,,0.998332,756,,
,,,,,,,,,,,,0.998344,756,,
,,,,,,,,,,,,0.998357,756,,
,,,,,,,,,,,,0.998369,756,,
,,,,,,,,,,,,0.998381,756,,
,,,,,,,,,,,,0.998394,756,,
,,,,,,,,,,,,0.998406,756,,
,,,,,,,,,,,,0.998418,756,,
,,,,,,,,,,,,0.998431,756,,
,,,,,,,,,,,,0.998443,756,,
,,,,,,,,,,,,0.998455,756,,
,,,,,,,,,,,,0.998468,756,,
,,,,,,,,,,,,0.99848,756,,
,,,,,,,,,,,,0.998492,756,,
,,,,,,,,,,,,0.998504,756,,
,,,,,,,,,,,,0.998517,756,,
,,,,,,,,,,,,0.998529,756,,
,,,,,,,,,,,,0.998541,756,,
,,,,,,,,,,,,0.998554,756,,
,,,,,,,,,,,,0.998566,756,,
,,,,,,,,,,,,0.998578,756,,
,,,,,,,,,,,,0.998591,756,,
,,,,,,,,,,,,0.998603,756,,
,,,,,,,,,,,,0.998615,756,,
,,,,,,,,,,,,0.998628,756,,
,,,,,,,,,,,,0.99864,756,,
,,,,,,,,,,,,0.998652,756,,
,,,,,,,,,,,,0.998665,756,,
,,,,,,,,,,,,0.998677,756,,
,,,,,,,,,,,,0.998689,756,,
,,,,,,,,,,,,0.998701,756,,
,,,,,,,,,,,,0.998714,756,,
,,,,,,,,,,,,0.998726,756,,
,,,,,,,,,,,,0.998738,756,,
,,,,,,,,,,,,0.998751,756,,
,,,,,,,,,,,,0.998763,756,,
,,,,,,,,,,,,0.998775,756,,
,,,,,,,,,,,,0.998788,756,,
,,,,,,,,,,,,0.9988,756,,
,,,,,,,,,,,,0.998812,756,,
,,,,,,,,,,,,0.998825,756,,
,,,,,,,,,,,,0.998837,756,,
,,,,,,,,,,,,0.998849,756,,
,,,,,,,,,,,,0.998862,756,,
,,,,,,,,,,,,0.998874,756,,
,,,,,,,,,,,,0.998886,756,,
,,,,,,,,,,,,0.998899,756,,
,,,,,,,,,,,,0.998911,756,,
,,,,,,,,,,,,0.998923,755,,
,,,,,,,,,,,,0.998935,755,,
,,,,,,,,,,,,0.998948,755,,
,,,,,,,,,,,,0.99896,755,,
,,,,,,,,,,,,0.998972,755,,
,,,,,,,,,,,,0.998985,755,,
,,,,,,,,,,,,0.998997,755,,
,,,,,,,,,,,,0.999009,755,,
,,,,,,,,,,,,0.999022,755,,
,,,,,,,,,,,,0.999034,755,,
,,,,,,,,,,,,0.999046,755,,
,,,,,,,,,,,,0.999059,755,,
,,,,,,,,,,,,0.999071,755,,
,,,,,,,,,,,,0.999083,755,,
,,,,,,,,,,,,0.999096,755,,
,,,,,,,,,,,,0.999108,755,,
,,,,,,,,,,,,0.99912,755,,
,,,,,,,,,,,,0.999133,755,,
,,,,,,,,,,,,0.999145,755,,
,,,,,,,,,,,,0.999157,755,,
,,,,,,,,,,,,0.999169,755,,
,,,,,,,,,,,,0.999182,755,,
,,,,,,,,,,,,0.999194,755,,
,,,,,,,,,,,,0.999206,755,,
,,,,,,,,,,,,0.999219,755,,
,,,,,,,,,,,,0.999231,755,,
,,,,,,,,,,,,0.999243,755,,
,,,,,,,,,,,,0.999256,755,,
,,,,,,,,,,,,0.999268,755,,
,,,,,,,,,,,,0.99928,755,,
,,,,,,,,,,,,0.999293,755,,
,,,,,,,,,,,,0.999305,755,,
,,,,,,,,,,,,0.999317,755,,
,,,,,,,,,,,,0.99933,755,,
,,,,,,,,,,,,0.999342,755,,
,,,,,,,,,,,,0.999354,755,,
,,,,,,,,,,,,0.999367,755,,
,,,,,,,,,,,,0.999379,755,,
,,,,,,,,,,,,0.999391,755,,
,,,,,,,,,,,,0.999403,755,,
,,,,,,,,,,,,0.999416,755,,
,,,,,,,,,,,,0.999428,755,,
,,,,,,,,,,,,0.99944,755,,
,,,,,,,,,,,,0.999453,755,,
,,,,,,,,,,,,0.999465,755,,
,,,,,,,,,,,,0.999477,754,,
,,,,,,,,,,,,0.99949,754,,
,,,,,,,,,,,,0.999502,754,,
,,,,,,,,,,,,0.999514,754,,
,,,,,,,,,,,,0.999527,754,,
,,,,,,,,,,,,0.999539,754,,
,,,,,,,,,,,,0.999551,754,,
,,,,,,,,,,,,0.999564,754,,
,,,,,,,,,,,,0.999576,754,,
,,,,,,,,,,,,0.999588,754,,
,,,,,,,,,,,,0.9996,754,,
,,,,,,,,,,,,0.999613,754,,
,,,,,,,,,,,,0.999625,754,,
,,,,,,,,,,,,0.999637,754,,
,,,,,,,,,,,,0.99965,754,,
,,,,,,,,,,,,0.999662,754,,
,,,,,,,,,,,,0.999674,754,,
,,,,,,,,,,,,0.999687,754,,
,,,,,,,,,,,,0.999699,754,,
,,,,,,,,,,,,0.999711,754,,
,,,,,,,,,,,,0.999724,754,,
,,,,,,,,,,,,0.999736,754,,
,,,,,,,,,,,,0.999748,754,,
,,,,,,,,,,,,0.999761,754,,
,,,,,,,,,,,,0.999773,755,,
,,,,,,,,,,,,0.999785,755,,
,,,,,,,,,,,,0.999798,755,,
,,,,,,,,,,,,0.99981,755,,
,,,,,,,,,,,,0.999822,755,,
,,,,,,,,,,,,0.999834,755,,
,,,,,,,,,,,,0.999847,755,,
,,,,,,,,,,,,0.999859,755,,
,,,,,,,,,,,,0.999871,755,,
,,,,,,,,,,,,0.999884,755,,
,,,,,,,,,,,,0.999896,755,,
,,,,,,,,,,,,0.999908,755,,
,,,,,,,,,,,,0.999921,755,,
,,,,,,,,,,,,0.999933,755,,
,,,,,,,,,,,,0.999945,755,,
,,,,,,,,,,,,0.999958,755,,
,,,,,,,,,,,,0.99997,756,,
,,,,,,,,,,,,0.999982,756,,
,,,,,,,,,,,,0.999995,756,,
,,,,,,,,,,,,1.00001,756,,
,,,,,,,,,,,,1.00002,756,,
,,,,,,,,,,,,1.00003,756,,
,,,,,,,,,,,,1.00004,756,,
,,,,,,,,,,,,1.00006,756,,
,,,,,,,,,,,,1.00007,756,,
,,,,,,,,,,,,1.00008,756,,
,,,,,,,,,,,,1.00009,756,,
,,,,,,,,,,,,1.00011,756,,
,,,,,,,,,,,,1.00012,756,,
,,,,,,,,,,,,1.00013,756,,
,,,,,,,,,,,,1.00014,756,,
,,,,,,,,,,,,1.00015,756,,
,,,,,,,,,,,,1.00017,757,,
,,,,,,,,,,,,1.00018,757,,
,,,,,,,,,,,,1.00019,757,,
,,,,,,,,,,,,1.0002,757,,
,,,,,,,,,,,,1.00022,757,,
,,,,,,,,,,,,1.00023,757,,
,,,,,,,,,,,,1.00024,757,,
,,,,,,,,,,,,1.00025,757,,
,,,,,,,,,,,,1.00027,757,,
,,,,,,,,,,,,1.00028,757,,
,,,,,,,,,,,,1.00029,757,,
,,,,,,,,,,,,1.0003,756,,
,,,,,,,,,,,,1.00031,756,,
,,,,,,,,,,,,1.00033,756,,
,,,,,,,,,,,,1.00034,756,,
,,,,,,,,,,,,1.00035,755,,
,,,,,,,,,,,,1.00036,755,,
,,,,,,,,,,,,1.00038,755,,
,,,,,,,,,,,,1.00039,755,,
,,,,,,,,,,,,1.0004,755,,
,,,,,,,,,,,,1.00041,754,,
,,,,,,,,,,,,1.00043,754,,
,,,,,,,,,,,,1.00044,754,,
,,,,,,,,,,,,1.00045,754,,
,,,,,,,,,,,,1.00046,754,,
,,,,,,,,,,,,1.00047,754,,
,,,,,,,,,,,,1.00049,754,,
,,,,,,,,,,,,1.0005,754,,
,,,,,,,,,,,,1.00051,754,,
,,,,,,,,,,,,1.00052,754,,
,,,,,,,,,,,,1.00054,754,,
,,,,,,,,,,,,1.00055,755,,
,,,,,,,,,,,,1.00056,755,,
,,,,,,,,,,,,1.00057,755,,
,,,,,,,,,,,,1.00059,755,,
,,,,,,,,,,,,1.0006,755,,
,,,,,,,,,,,,1.00061,756,,
,,,,,,,,,,,,1.00062,756,,
,,,,,,,,,,,,1.00063,756,,
,,,,,,,,,,,,1.00065,756,,
,,,,,,,,,,,,1.00066,756,,
,,,,,,,,,,,,1.00067,756,,
,,,,,,,,,,,,1.00068,756,,
,,,,,,,,,,,,1.0007,756,,
,,,,,,,,,,,,1.00071,756,,
,,,,,,,,,,,,1.00072,756,,
,,,,,,,,,,,,1.00073,756,,
,,,,,,,,,,,,1.00075,756,,
,,,,,,,,,,,,1.00076,756,,
,,,,,,,,,,,,1.00077,756,,
,,,,,,,,,,,,1.00078,756,,
,,,,,,,,,,,,1.0008,756,,
,,,,,,,,,,,,1.00081,756,,
,,,,,,,,,,,,1.00082,756,,
,,,,,,,,,,,,1.00083,756,,
,,,,,,,,,,,,1.00084,756,,
,,,,,,,,,,,,1.00086,756,,
,,,,,,,,,,,,1.00087,756,,
,,,,,,,,,,,,1.00088,756,,
,,,,,,,,,,,,1.00089,756,,
,,,,,,,,,,,,1.00091,756,,
,,,,,,,,,,,,1.00092,756,,
,,,,,,,,,,,,1.00093,756,,
,,,,,,,,,,,,1.00094,755,,
,,,,,,,,,,,,1.00096,755,,
,,,,,,,,,,,,1.00097,755,,
,,,,,,,,,,,,1.00098,755,,
,,,,,,,,,,,,1.00099,755,,
,,,,,,,,,,,,1.001,755,,
,,,,,,,,,,,,1.00102,755,,
,,,,,,,,,,,,1.00103,755,,
,,,,,,,,,,,,1.00104,755,,
,,,,,,,,,,,,1.00105,755,,
,,,,,,,,,,,,1.00107,755,,
,,,,,,,,,,,,1.00108,755,,
,,,,,,,,,,,,1.00109,755,,
,,,,,,,,,,,,1.0011,755,,
,,,,,,,,,,,,1.00112,755,,
,,,,,,,,,,,,1.00113,755,,
,,,,,,,,,,,,1.00114,755,,
,,,,,,,,,,,,1.00115,755,,
,,,,,,,,,,,,1.00116,755,,
,,,,,,,,,,,,1.00118,755,,
,,,,,,,,,,,,1.00119,755,,
,,,,,,,,,,,,1.0012,755,,
,,,,,,,,,,,,1.00121,755,,
,,,,,,,,,,,,1.00123,755,,
,,,,,,,,,,,,1.00124,755,,
,,,,,,,,,,,,1.00125,755,,
,,,,,,,,,,,,1.00126,755,,
,,,,,,,,,,,,1.00128,756,,
,,,,,,,,,,,,1.00129,756,,
,,,,,,,,,,,,1.0013,756,,
,,,,,,,,,,,,1.00131,756,,
,,,,,,,,,,,,1.00132,756,,
,,,,,,,,,,,,1.00134,756,,
,,,,,,,,,,,,1.00135,756,,
,,,,,,,,,,,,1.00136,756,,
,,,,,,,,,,,,1.00137,757,,
,,,,,,,,,,,,1.00139,757,,
,,,,,,,,,,,,1.0014,757,,
,,,,,,,,,,,,1.00141,757,,
,,,,,,,,,,,,1.00142,757,,
,,,,,,,,,,,,1.00144,757,,
,,,,,,,,,,,,1.00145,757,,
,,,,,,,,,,,,1.00146,757,,
,,,,,,,,,,,,1.00147,757,,
,,,,,,,,,,,,1.00148,757,,
,,,,,,,,,,,,1.0015,757,,
,,,,,,,,,,,,1.00151,757,,
,,,,,,,,,,,,1.00152,757,,
,,,,,,,,,,,,1.00153,757,,
,,,,,,,,,,,,1.00155,756,,
,,,,,,,,,,,,1.00156,756,,
,,,,,,,,,,,,1.00157,756,,
,,,,,,,,,,,,1.00158,756,,
,,,,,,,,,,,,1.0016,756,,
,,,,,,,,,,,,1.00161,756,,
,,,,,,,,,,,,1.00162,756,,
,,,,,,,,,,,,1.00163,756,,
,,,,,,,,,,,,1.00164,756,,
,,,,,,,,,,,,1.00166,756,,
,,,,,,,,,,,,1.00167,756,,
,,,,,,,,,,,,1.00168,756,,
,,,,,,,,,,,,1.00169,756,,
,,,,,,,,,,,,1.00171,756,,
,,,,,,,,,,,,1.00172,756,,
,,,,,,,,,,,,1.00173,756,,
,,,,,,,,,,,,1.00174,756,,
,,,,,,,,,,,,1.00176,756,,
,,,,,,,,,,,,1.00177,756,,
,,,,,,,,,,,,1.00178,756,,
,,,,,,,,,,,,1.00179,756,,
,,,,,,,,,,,,1.0018,756,,
,,,,,,,,,,,,1.00182,756,,
,,,,,,,,,,,,1.00183,756,,
,,,,,,,,,,,,1.00184,756,,
,,,,,,,,,,,,1.00185,756,,
,,,,,,,,,,,,1.00187,756,,
,,,,,,,,,,,,1.00188,756,,
,,,,,,,,,,,,1.00189,756,,
,,,,,,,,,,,,1.0019,756,,
,,,,,,,,,,,,1.00192,756,,
,,,,,,,,,,,,1.00193,756,,
,,,,,,,,,,,,1.00194,756,,
,,,,,,,,,,,,1.00195,756,,
,,,,,,,,,,,,1.00196,756,,
,,,,,,,,,,,,1.00198,756,,
,,,,,,,,,,,,1.00199,755,,
,,,,,,,,,,,,1.002,755,,
,,,,,,,,,,,,1.00201,755,,
,,,,,,,,,,,,1.00203,756,,
,,,,,,,,,,,,1.00204,756,,
,,,,,,,,,,,,1.00205,756,,
,,,,,,,,,,,,1.00206,756,,
,,,,,,,,,,,,1.00208,756,,
,,,,,,,,,,,,1.00209,756,,
,,,,,,,,,,,,1.0021,756,,
,,,,,,,,,,,,1.00211,756,,
,,,,,,,,,,,,1.00213,756,,
,,,,,,,,,,,,1.00214,756,,
,,,,,,,,,,,,1.00215,756,,
,,,,,,,,,,,,1.00216,756,,
,,,,,,,,,,,,1.00217,756,,
,,,,,,,,,,,,1.00219,756,,
,,,,,,,,,,,,1.0022,756,,
,,,,,,,,,,,,1.00221,756,,
,,,,,,,,,,,,1.00222,756,,
,,,,,,,,,,,,1.00224,756,,
,,,,,,,,,,,,1.00225,756,,
,,,,,,,,,,,,1.00226,756,,
,,,,,,,,,,,,1.00227,756,,
,,,,,,,,,,,,1.00229,756,,
,,,,,,,,,,,,1.0023,756,,
,,,,,,,,,,,,1.00231,756,,
,,,,,,,,,,,,1.00232,756,,
,,,,,,,,,,,,1.00233,756,,
,,,,,,,,,,,,1.00235,756,,
,,,,,,,,,,,,1.00236,756,,
,,,,,,,,,,,,1.00237,757,,
,,,,,,,,,,,,1.00238,757,,
,,,,,,,,,,,,1.0024,757,,
,,,,,,,,,,,,1.00241,757,,
,,,,,,,,,,,,1.00242,757,,
,,,,,,,,,,,,1.00243,757,,
,,,,,,,,,,,,1.00245,757,,
,,,,,,,,,,,,1.00246,757,,
,,,,,,,,,,,,1.00247,758,,
,,,,,,,,,,,,1.00248,758,,
,,,,,,,,,,,,1.00249,758,,
,,,,,,,,,,,,1.00251,758,,
,,,,,,,,,,,,1.00252,758,,
,,,,,,,,,,,,1.00253,758,,
,,,,,,,,,,,,1.00254,758,,
,,,,,,,,,,,,1.00256,758,,
,,,,,,,,,,,,1.00257,758,,
,,,,,,,,,,,,1.00258,759,,
,,,,,,,,,,,,1.00259,759,,
,,,,,,,,,,,,1.00261,759,,
,,,,,,,,,,,,1.00262,759,,
,,,,,,,,,,,,1.00263,759,,
,,,,,,,,,,,,1.00264,760,,
,,,,,,,,,,,,1.00265,760,,
,,,,,,,,,,,,1.00267,760,,
,,,,,,,,,,,,1.00268,760,,
,,,,,,,,,,,,1.00269,760,,
,,,,,,,,,,,,1.0027,760,,
,,,,,,,,,,,,1.00272,760,,
,,,,,,,,,,,,1.00273,760,,
,,,,,,,,,,,,1.00274,760,,
,,,,,,,,,,,,1.00275,761,,
,,,,,,,,,,,,1.00277,761,,
,,,,,,,,,,,,1.00278,761,,
,,,,,,,,,,,,1.00279,761,,
,,,,,,,,,,,,1.0028,761,,
,,,,,,,,,,,,1.00281,761,,
,,,,,,,,,,,,1.00283,761,,
,,,,,,,,,,,,1.00284,761,,
,,,,,,,,,,,,1.00285,761,,
,,,,,,,,,,,,1.00286,761,,
,,,,,,,,,,,,1.00288,761,,
,,,,,,,,,,,,1.00289,761,,
,,,,,,,,,,,,1.0029,761,,
,,,,,,,,,,,,1.00291,761,,
,,,,,,,,,,,,1.00293,761,,
,,,,,,,,,,,,1.00294,761,,
,,,,,,,,,,,,1.00295,761,,
,,,,,,,,,,,,1.00296,761,,
,,,,,,,,,,,,1.00297,761,,
,,,,,,,,,,,,1.00299,761,,
,,,,,,,,,,,,1.003,761,,
,,,,,,,,,,,,1.00301,761,,
,,,,,,,,,,,,1.00302,761,,
,,,,,,,,,,,,1.00304,761,,
,,,,,,,,,,,,1.00305,761,,
,,,,,,,,,,,,1.00306,761,,
,,,,,,,,,,,,1.00307,761,,
,,,,,,,,,,,,1.00309,761,,
,,,,,,,,,,,,1.0031,761,,
,,,,,,,,,,,,1.00311,761,,
,,,,,,,,,,,,1.00312,761,,
,,,,,,,,,,,,1.00313,761,,
,,,,,,,,,,,,1.00315,761,,
,,,,,,,,,,,,1.00316,761,,
,,,,,,,,,,,,1.00317,761,,
,,,,,,,,,,,,1.00318,761,,
,,,,,,,,,,,,1.0032,761,,
,,,,,,,,,,,,1.00321,761,,
,,,,,,,,,,,,1.00322,761,,
,,,,,,,,,,,,1.00323,761,,
,,,,,,,,,,,,1.00325,761,,
,,,,,,,,,,,,1.00326,761,,
,,,,,,,,,,,,1.00327,761,,
,,,,,,,,,,,,1.00328,762,,
,,,,,,,,,,,,1.0033,762,,
,,,,,,,,,,,,1.00331,762,,
,,,,,,,,,,,,1.00332,762,,
,,,,,,,,,,,,1.00333,762,,
,,,,,,,,,,,,1.00334,762,,
,,,,,,,,,,,,1.00336,762,,
,,,,,,,,,,,,1.00337,762,,
,,,,,,,,,,,,1.00338,762,,
,,,,,,,,,,,,1.00339,762,,
,,,,,,,,,,,,1.00341,762,,
,,,,,,,,,,,,1.00342,762,,
,,,,,,,,,,,,1.00343,762,,
,,,,,,,,,,,,1.00344,762,,
,,,,,,,,,,,,1.00346,762,,
,,,,,,,,,,,,1.00347,762,,
,,,,,,,,,,,,1.00348,761,,
,,,,,,,,,,,,1.00349,761,,
,,,,,,,,,,,,1.0035,761,,
,,,,,,,,,,,,1.00352,761,,
,,,,,,,,,,,,1.00353,761,,
,,,,,,,,,,,,1.00354,761,,
,,,,,,,,,,,,1.00355,761,,
,,,,,,,,,,,,1.00357,761,,
,,,,,,,,,,,,1.00358,761,,
,,,,,,,,,,,,1.00359,761,,
,,,,,,,,,,,,1.0036,761,,
,,,,,,,,,,,,1.00362,761,,
,,,,,,,,,,,,1.00363,761,,
,,,,,,,,,,,,1.00364,761,,
,,,,,,,,,,,,1.00365,761,,
,,,,,,,,,,,,1.00366,761,,
,,,,,,,,,,,,1.00368,761,,
,,,,,,,,,,,,1.00369,761,,
,,,,,,,,,,,,1.0037,761,,
,,,,,,,,,,,,1.00371,761,,
,,,,,,,,,,,,1.00373,761,,
,,,,,,,,,,,,1.00374,761,,
,,,,,,,,,,,,1.00375,761,,
,,,,,,,,,,,,1.00376,761,,
,,,,,,,,,,,,1.00378,761,,
,,,,,,,,,,,,1.00379,760,,
,,,,,,,,,,,,1.0038,760,,
,,,,,,,,,,,,1.00381,760,,
,,,,,,,,,,,,1.00382,760,,
,,,,,,,,,,,,1.00384,760,,
,,,,,,,,,,,,1.00385,760,,
,,,,,,,,,,,,1.00386,760,,
,,,,,,,,,,,,1.00387,760,,
,,,,,,,,,,,,1.00389,760,,
,,,,,,,,,,,,1.0039,759,,
,,,,,,,,,,,,1.00391,759,,
,,,,,,,,,,,,1.00392,759,,
,,,,,,,,,,,,1.00394,759,,
,,,,,,,,,,,,1.00395,759,,
,,,,,,,,,,,,1.00396,759,,
,,,,,,,,,,,,1.00397,759,,
,,,,,,,,,,,,1.00398,759,,
,,,,,,,,,,,,1.004,759,,
,,,,,,,,,,,,1.00401,759,,
,,,,,,,,,,,,1.00402,759,,
,,,,,,,,,,,,1.00403,759,,
,,,,,,,,,,,,1.00405,759,,
,,,,,,,,,,,,1.00406,759,,
,,,,,,,,,,,,1.00407,759,,
,,,,,,,,,,,,1.00408,759,,
,,,,,,,,,,,,1.0041,759,,
,,,,,,,,,,,,1.00411,759,,
,,,,,,,,,,,,1.00412,759,,
,,,,,,,,,,,,1.00413,759,,
,,,,,,,,,,,,1.00414,759,,
,,,,,,,,,,,,1.00416,759,,
,,,,,,,,,,,,1.00417,759,,
,,,,,,,,,,,,1.00418,760,,
,,,,,,,,,,,,1.00419,760,,
,,,,,,,,,,,,1.00421,760,,
,,,,,,,,,,,,1.00422,760,,
,,,,,,,,,,,,1.00423,760,,
,,,,,,,,,,,,1.00424,760,,
,,,,,,,,,,,,1.00426,760,,
,,,,,,,,,,,,1.00427,760,,
,,,,,,,,,,,,1.00428,759,,
,,,,,,,,,,,,1.00429,759,,
,,,,,,,,,,,,1.0043,759,,
,,,,,,,,,,,,1.00432,759,,
,,,,,,,,,,,,1.00433,759,,
,,,,,,,,,,,,1.00434,759,,
,,,,,,,,,,,,1.00435,759,,
,,,,,,,,,,,,1.00437,759,,
,,,,,,,,,,,,1.00438,759,,
,,,,,,,,,,,,1.00439,758,,
,,,,,,,,,,,,1.0044,758,,
,,,,,,,,,,,,1.00442,758,,
,,,,,,,,,,,,1.00443,758,,
,,,,,,,,,,,,1.00444,758,,
,,,,,,,,,,,,1.00445,758,,
,,,,,,,,,,,,1.00446,758,,
,,,,,,,,,,,,1.00448,758,,
,,,,,,,,,,,,1.00449,758,,
,,,,,,,,,,,,1.0045,758,,
,,,,,,,,,,,,1.00451,758,,
,,,,,,,,,,,,1.00453,758,,
,,,,,,,,,,,,1.00454,758,,
,,,,,,,,,,,,1.00455,758,,
,,,,,,,,,,,,1.00456,758,,
,,,,,,,,,,,,1.00458,759,,
,,,,,,,,,,,,1.00459,759,,
,,,,,,,,,,,,1.0046,759,,
,,,,,,,,,,,,1.00461,759,,
,,,,,,,,,,,,1.00463,759,,
,,,,,,,,,,,,1.00464,759,,
,,,,,,,,,,,,1.00465,759,,
,,,,,,,,,,,,1.00466,759,,
,,,,,,,,,,,,1.00467,759,,
,,,,,,,,,,,,1.00469,759,,
,,,,,,,,,,,,1.0047,759,,
,,,,,,,,,,,,1.00471,759,,
,,,,,,,,,,,,1.00472,759,,
,,,,,,,,,,,,1.00474,759,,
,,,,,,,,,,,,1.00475,760,,
,,,,,,,,,,,,1.00476,760,,
,,,,,,,,,,,,1.00477,760,,
,,,,,,,,,,,,1.00479,760,,
,,,,,,,,,,,,1.0048,760,,
,,,,,,,,,,,,1.00481,760,,
,,,,,,,,,,,,1.00482,760,,
,,,,,,,,,,,,1.00483,760,,
,,,,,,,,,,,,1.00485,760,,
,,,,,,,,,,,,1.00486,760,,
,,,,,,,,,,,,1.00487,761,,
,,,,,,,,,,,,1.00488,761,,
,,,,,,,,,,,,1.0049,761,,
,,,,,,,,,,,,1.00491,761,,
,,,,,,,,,,,,1.00492,761,,
,,,,,,,,,,,,1.00493,760,,
,,,,,,,,,,,,1.00495,760,,
,,,,,,,,,,,,1.00496,760,,
,,,,,,,,,,,,1.00497,760,,
,,,,,,,,,,,,1.00498,760,,
,,,,,,,,,,,,1.00499,760,,
,,,,,,,,,,,,1.00501,760,,
,,,,,,,,,,,,1.00502,760,,
,,,,,,,,,,,,1.00503,760,,
,,,,,,,,,,,,1.00504,760,,
,,,,,,,,,,,,1.00506,760,,
,,,,,,,,,,,,1.00507,760,,
,,,,,,,,,,,,1.00508,760,,
,,,,,,,,,,,,1.00509,760,,
,,,,,,,,,,,,1.00511,760,,
,,,,,,,,,,,,1.00512,760,,
,,,,,,,,,,,,1.00513,760,,
,,,,,,,,,,,,1.00514,760,,
,,,,,,,,,,,,1.00515,760,,
,,,,,,,,,,,,1.00517,760,,
,,,,,,,,,,,,1.00518,760,,
,,,,,,,,,,,,1.00519,760,,
,,,,,,,,,,,,1.0052,760,,
,,,,,,,,,,,,1.00522,760,,
,,,,,,,,,,,,1.00523,760,,
,,,,,,,,,,,,1.00524,760,,
,,,,,,,,,,,,1.00525,760,,
,,,,,,,,,,,,1.00527,761,,
,,,,,,,,,,,,1.00528,761,,
,,,,,,,,,,,,1.00529,761,,
,,,,,,,,,,,,1.0053,761,,
,,,,,,,,,,,,1.00531,761,,
,,,,,,,,,,,,1.00533,761,,
,,,,,,,,,,,,1.00534,761,,
,,,,,,,,,,,,1.00535,761,,
,,,,,,,,,,,,1.00536,761,,
,,,,,,,,,,,,1.00538,761,,
,,,,,,,,,,,,1.00539,761,,
,,,,,,,,,,,,1.0054,760,,
,,,,,,,,,,,,1.00541,760,,
,,,,,,,,,,,,1.00543,760,,
,,,,,,,,,,,,1.00544,760,,
,,,,,,,,,,,,1.00545,760,,
,,,,,,,,,,,,1.00546,760,,
,,,,,,,,,,,,1.00547,760,,
,,,,,,,,,,,,1.00549,760,,
,,,,,,,,,,,,1.0055,760,,
,,,,,,,,,,,,1.00551,760,,
,,,,,,,,,,,,1.00552,759,,
,,,,,,,,,,,,1.00554,759,,
,,,,,,,,,,,,1.00555,759,,
,,,,,,,,,,,,1.00556,759,,
,,,,,,,,,,,,1.00557,759,,
,,,,,,,,,,,,1.00559,759,,
,,,,,,,,,,,,1.0056,759,,
